ID,result
93,0.01289491355419159
94,0.004877407569438219
95,0.022607285529375076
96,0.13117776811122894
97,0.008306299336254597
98,0.025772474706172943
99,0.016308214515447617
100,0.021597769111394882
101,0.007706822827458382
102,0.001999326515942812
103,0.017568601295351982
104,0.050834499299526215
105,0.022481372579932213
106,0.110041543841362
107,0.20124615728855133
108,0.002239762805402279
109,0.0753188505768776
110,0.10149557143449783
111,0.018223876133561134
112,0.029174022376537323
113,0.010905176401138306
114,0.0465511791408062
115,0.2874075472354889
116,0.07656000554561615
117,0.05641647428274155
118,0.026781519874930382
119,0.17332519590854645
120,0.07918766885995865
121,0.05090920254588127
122,0.021110879257321358
123,0.007905997335910797
124,0.15845894813537598
125,0.07116163522005081
126,0.004358086735010147
127,0.05732545256614685
128,0.02542392909526825
129,0.19108377397060394
130,0.010026019997894764
131,0.01752300001680851
132,0.13666683435440063
133,0.055235106498003006
134,0.010851457715034485
135,0.030546480789780617
136,0.0338745154440403
137,0.016423916444182396
138,0.004899397026747465
139,0.01722061261534691
140,0.026847539469599724
141,0.03292495012283325
142,0.006933491677045822
143,0.02571015991270542
144,0.041568007320165634
145,0.044123563915491104
146,0.10566415637731552
147,0.006685915403068066
148,0.008542085066437721
149,0.060139115899801254
150,0.019775738939642906
151,0.022036995738744736
152,0.03720788285136223
153,0.01694840006530285
154,0.2763775885105133
155,0.009876473806798458
156,0.028084641322493553
157,0.05269458144903183
158,0.015400132164359093
159,0.13403204083442688
160,0.03398076072335243
161,0.011444678530097008
162,0.010976657271385193
163,0.023418433964252472
164,0.03705171123147011
165,0.005920558702200651
166,0.15698137879371643
167,0.2683393359184265
168,0.11257956922054291
169,0.3471613824367523
170,0.019276797771453857
171,0.05081406235694885
172,0.1737818866968155
173,0.14245112240314484
174,0.08143562078475952
175,0.02231486327946186
176,0.10525332391262054
177,0.02463551238179207
178,0.03211106359958649
179,0.5066889524459839
180,0.02090371586382389
181,0.009119207039475441
182,0.002232032362371683
183,0.003004324622452259
184,0.07649021595716476
185,0.0805269330739975
186,0.03851630166172981
187,0.014852739870548248
188,0.0807686373591423
189,0.045306090265512466
190,0.032360512763261795
191,0.009808048605918884
192,0.1646597534418106
193,0.09490027278661728
194,0.008453157730400562
195,0.015068805776536465
196,0.04234090447425842
197,0.01547618955373764
198,0.02777377888560295
199,0.025166040286421776
200,0.11830402165651321
201,0.3053327798843384
202,0.049150384962558746
203,0.037700336426496506
204,0.013692258857190609
205,0.028711160644888878
206,0.12400557100772858
207,0.001711980439722538
208,0.13387563824653625
209,0.015188170596957207
210,0.05170213058590889
211,0.0029772426933050156
212,0.1316382884979248
213,0.058146778494119644
214,0.016228627413511276
215,0.010408470407128334
216,0.044498004019260406
217,0.016843058168888092
218,0.11055707186460495
219,0.30591341853141785
220,0.03480421379208565
221,0.008665202185511589
222,0.02173001877963543
223,0.051503922790288925
224,0.04263213649392128
225,0.3392223119735718
226,0.3334544003009796
227,0.07951456308364868
228,0.13671673834323883
229,0.008753142319619656
230,0.05314109846949577
231,0.1735382229089737
232,0.10314831882715225
233,0.0681508481502533
234,0.015555092133581638
235,0.02177928201854229
236,0.0073423744179308414
237,0.32178986072540283
238,0.11988523602485657
239,0.048608794808387756
240,0.09186266362667084
241,0.03446263074874878
242,0.035481296479701996
243,0.011531579308211803
244,0.017641471698880196
245,0.09572972357273102
246,0.012506808154284954
247,0.04358204826712608
248,0.026163002476096153
249,0.2307378202676773
250,0.0064904834143817425
251,0.006173247005790472
252,0.0343170240521431
253,0.002506274962797761
254,0.016298051923513412
255,0.011890357360243797
256,0.12191300839185715
257,0.02320355363190174
258,0.02496528998017311
259,0.00844930112361908
260,0.06648938357830048
261,0.01812933385372162
262,0.016332074999809265
263,0.005441334098577499
264,0.02401876449584961
265,0.009554976597428322
266,0.095091313123703
267,0.004162977449595928
268,0.017067989334464073
269,0.0036485304590314627
270,0.12379323691129684
271,0.028320694342255592
272,0.10947707295417786
273,0.017048120498657227
274,0.14473922550678253
275,0.004010357894003391
276,0.017613636329770088
277,0.0067637162283062935
278,0.023569723591208458
279,0.19990235567092896
280,0.028989017009735107
281,0.006617188453674316
282,0.1665341854095459
283,0.019636258482933044
284,0.006187507417052984
285,0.07755345106124878
286,0.02591792680323124
287,0.022532911971211433
288,0.029605597257614136
289,0.018386654555797577
290,0.030080722644925117
291,0.07297495007514954
292,0.008135471493005753
293,0.044505659490823746
294,0.011646213941276073
295,0.2614569067955017
296,0.24695910513401031
297,0.12441396713256836
298,0.09477920085191727
299,0.04613422602415085
300,0.004346187692135572
301,0.08656979352235794
302,0.0470607653260231
303,0.09788234531879425
304,0.0065771727822721004
305,0.010480142198503017
306,0.14866624772548676
307,0.03245699033141136
308,0.46458613872528076
309,0.00827060081064701
310,0.14783108234405518
311,0.01839233934879303
312,0.029789676889777184
313,0.020681895315647125
314,0.031678762286901474
315,0.022896457463502884
316,0.06785006821155548
317,0.016072532162070274
318,0.015275904908776283
319,0.003830527188256383
320,0.12404941022396088
321,0.1467323750257492
322,0.015558269806206226
323,0.0845092236995697
324,0.029232477769255638
325,0.009002837352454662
326,0.001280968775972724
327,0.003014378948137164
328,0.01999896951019764
329,0.003079237649217248
330,0.04880528897047043
331,0.22058895230293274
332,0.002008691430091858
333,0.008836323395371437
334,0.16286467015743256
335,0.37312644720077515
336,0.005900934338569641
337,0.013124223798513412
338,0.0013003251515328884
339,0.12024907022714615
340,0.02980225533246994
341,0.07822056859731674
342,0.0024488100316375494
343,0.03716687485575676
344,0.0739264115691185
345,0.024697300046682358
346,0.0012724148109555244
347,0.09949121624231339
348,0.005952189210802317
349,0.07620540261268616
350,0.01023112703114748
351,0.011780651286244392
352,0.04381540045142174
353,0.05179373547434807
354,0.005564790219068527
355,0.007181905210018158
356,0.010111541487276554
357,0.05771951377391815
358,0.005524463020265102
359,0.0021738861687481403
360,0.011802615597844124
361,0.10200852900743484
362,0.03472428396344185
363,0.026466768234968185
364,0.005401246249675751
365,0.04708901420235634
366,0.0026657357811927795
367,0.06832706183195114
368,0.08716459572315216
369,0.006652399431914091
370,0.0027527641505002975
371,0.12577736377716064
372,0.008141495287418365
373,0.028962580487132072
374,0.09366310387849808
375,0.055457863956689835
376,0.004250710364431143
377,0.02214856632053852
378,0.024012215435504913
379,0.014084098860621452
380,0.03229842707514763
381,0.009516640566289425
382,0.024433327838778496
383,0.0035709193907678127
384,0.0051532830111682415
385,0.05943445861339569
386,0.009212024509906769
387,0.021300042048096657
388,0.01252923533320427
389,0.05960002914071083
390,0.05658426880836487
391,0.02205309085547924
392,0.04650621488690376
393,0.015334373340010643
394,0.00844815094023943
395,0.08280163258314133
396,0.013910415582358837
397,0.20050960779190063
398,0.03080485574901104
399,0.17752374708652496
400,0.4060419797897339
401,0.01961330696940422
402,0.17056404054164886
403,0.004969563335180283
404,0.04071435704827309
405,0.16114850342273712
406,0.003936485853046179
407,0.08209361881017685
408,0.1606091558933258
409,0.010624059475958347
410,0.04291162267327309
411,0.1376267671585083
412,0.2535707652568817
413,0.03232669457793236
414,0.0278217401355505
415,0.37832111120224
416,0.010661565698683262
417,0.25894513726234436
418,0.0714038833975792
419,0.00633340934291482
420,0.002476047957316041
421,0.10365504771471024
422,0.01011378038674593
423,0.0466240793466568
424,0.004205020610243082
425,0.2046661227941513
426,0.02770254760980606
427,0.015017541125416756
428,0.00682790856808424
429,0.0014741942286491394
430,0.01691264659166336
431,0.012537951581180096
432,0.08179587870836258
433,0.12688486278057098
434,0.0042167832143604755
435,0.012184929102659225
436,0.02171393856406212
437,0.01969670131802559
438,0.06597390025854111
439,0.021217960864305496
440,0.011666495352983475
441,0.004465165548026562
442,0.08689895272254944
443,0.10945945978164673
444,0.008678434416651726
445,0.013267305679619312
446,0.2112858146429062
447,0.05504290387034416
448,0.02997472696006298
449,0.19718977808952332
450,0.6274197101593018
451,0.008447316475212574
452,0.003775669727474451
453,0.02291281893849373
454,0.008520462550222874
455,0.002086764434352517
456,0.24836036562919617
457,0.10107848793268204
458,0.03620409592986107
459,0.017644859850406647
460,0.06359726935625076
461,0.07874014973640442
462,0.0073239500634372234
463,0.027391474694013596
464,0.06096342206001282
465,0.06308348476886749
466,0.07488655298948288
467,0.06076332926750183
468,0.017604010179638863
469,0.004521021619439125
470,0.002887740498408675
471,0.0206923708319664
472,0.003430149983614683
473,0.14610500633716583
474,0.12031238526105881
475,0.006028211209923029
476,0.011818242259323597
477,0.02805444598197937
478,0.33768191933631897
479,0.015208440832793713
480,0.031899407505989075
481,0.10085539519786835
482,0.05044569447636604
483,0.008141733705997467
484,0.2553865909576416
485,0.02356179617345333
486,0.03473927825689316
487,0.08644145727157593
488,0.02882876805961132
489,0.08661454170942307
490,0.07404481619596481
491,0.007863891310989857
492,0.0515773706138134
493,0.35763275623321533
494,0.02246815152466297
495,0.014081921428442001
496,0.12123604118824005
497,0.04749969765543938
498,0.0072951288893818855
499,0.005712531041353941
500,0.4053680896759033
501,0.011043824255466461
502,0.05897693708539009
503,0.002811817219480872
504,0.2209310084581375
505,0.02651171386241913
506,0.00997365452349186
507,0.05739079788327217
508,0.05095931142568588
509,0.0019415155984461308
510,0.03979959711432457
511,0.03577447682619095
512,0.0009912310633808374
513,0.021923942491412163
514,0.01730305328965187
515,0.012645318172872066
516,0.10227258503437042
517,0.08557302504777908
518,0.04037810117006302
519,0.026322104036808014
520,0.007248321082442999
521,0.3061659336090088
522,0.16329644620418549
523,0.3782917261123657
524,0.17020399868488312
525,0.029632560908794403
526,0.22141456604003906
527,0.012048369273543358
528,0.009636595845222473
529,0.01766943372786045
530,0.002126525854691863
531,0.018291205167770386
532,0.003333129920065403
533,0.0034606775734573603
534,0.018483364954590797
535,0.643666684627533
536,0.0011744648218154907
537,0.0450437031686306
538,0.015836797654628754
539,0.006691541988402605
540,0.028261303901672363
541,0.009748009964823723
542,0.02512446977198124
543,0.11442874372005463
544,0.016255997121334076
545,0.00871239323168993
546,0.1615905910730362
547,0.01951421983540058
548,0.005322878714650869
549,0.05206729844212532
550,0.052911512553691864
551,0.0183853916823864
552,0.007985617965459824
553,0.3401038944721222
554,0.024425623938441277
555,0.16997651755809784
556,0.06072431802749634
557,0.03978072106838226
558,0.02907516621053219
559,0.029649924486875534
560,0.06861700117588043
561,0.005502454005181789
562,0.08136675506830215
563,0.06343114376068115
564,0.06116180121898651
565,0.05478920787572861
566,0.019053101539611816
567,0.023842163383960724
568,0.03464732691645622
569,0.3656030297279358
570,0.004591988865286112
571,0.38471129536628723
572,0.059447627514600754
573,0.03575558215379715
574,0.054467733949422836
575,0.04408072680234909
576,0.004543085116893053
577,0.5660949349403381
578,0.008772057481110096
579,0.04637407138943672
580,0.14018571376800537
581,0.08393973112106323
582,0.02101622335612774
583,0.16073137521743774
584,0.008994996547698975
585,0.020337829366326332
586,0.023030400276184082
587,0.20224663615226746
588,0.017998144030570984
589,0.24422840774059296
590,0.003951040096580982
591,0.03883642330765724
592,0.03044818341732025
593,0.012988479807972908
594,0.007903503254055977
595,0.08854757994413376
596,0.05027484521269798
597,0.06000400707125664
598,0.45709437131881714
599,0.02364582009613514
600,0.14531755447387695
601,0.27194398641586304
602,0.023576704785227776
603,0.0055937375873327255
604,0.04285820946097374
605,0.009892868809401989
606,0.09795089811086655
607,0.007308764383196831
608,0.305305153131485
609,0.11410848796367645
610,0.2057182639837265
611,0.01466489490121603
612,0.06978084146976471
613,0.20336630940437317
614,0.00460931146517396
615,0.003531423397362232
616,0.2118312269449234
617,0.02677076682448387
618,0.005078003276139498
619,0.08817391842603683
620,0.013118005357682705
621,0.047780923545360565
622,0.013979609124362469
623,0.07591010630130768
624,0.07417190074920654
625,0.02188977040350437
626,0.009169349446892738
627,0.29507866501808167
628,0.5245643854141235
629,0.03436088189482689
630,0.042335763573646545
631,0.006004252936691046
632,0.33484432101249695
633,0.038837138563394547
634,0.015619341284036636
635,0.10383032262325287
636,0.003783740568906069
637,0.009130057878792286
638,0.035362608730793
639,0.05903194099664688
640,0.10078852623701096
641,0.2091185599565506
642,0.010369169525802135
643,0.017845839262008667
644,0.12293032556772232
645,0.17157216370105743
646,0.1687552034854889
647,0.002877554390579462
648,0.021634520962834358
649,0.0026429672725498676
650,0.03171024098992348
651,0.011761697940528393
652,0.07570266723632812
653,0.016051558777689934
654,0.018052566796541214
655,0.0020827120169997215
656,0.024570520967245102
657,0.04624131694436073
658,0.30179837346076965
659,0.006252815946936607
660,0.0006373816286213696
661,0.159896582365036
662,0.020823843777179718
663,0.008796748705208302
664,0.0226366575807333
665,0.012890101410448551
666,0.045150671154260635
667,0.02771129459142685
668,0.0092319305986166
669,0.004006731323897839
670,0.11287440359592438
671,0.006530058570206165
672,0.002301412634551525
673,0.011823143810033798
674,0.01991589367389679
675,0.017496954649686813
676,0.041922517120838165
677,0.22466899454593658
678,0.04045551270246506
679,0.0016085729002952576
680,0.02508651837706566
681,0.006037461571395397
682,0.0046783750876784325
683,0.1894102394580841
684,0.11093117296695709
685,0.027809517458081245
686,0.0250995010137558
687,0.002199184847995639
688,0.03697901591658592
689,0.08952756971120834
690,0.007330390624701977
691,0.0748048722743988
692,0.05343903973698616
693,0.04273185133934021
694,0.21004295349121094
695,0.05885719507932663
696,0.02473282627761364
697,0.0020106493029743433
698,0.13756553828716278
699,0.07632097601890564
700,0.2697558104991913
701,0.28923192620277405
702,0.012151404283940792
703,0.148321732878685
704,0.1256997436285019
705,0.056496020406484604
706,0.013130814768373966
707,0.06661190092563629
708,0.004159626085311174
709,0.07217823714017868
710,0.005260919686406851
711,0.026880791410803795
712,0.02882084809243679
713,0.004564926493912935
714,0.01504000835120678
715,0.18002279102802277
716,0.07277914136648178
717,0.08525744080543518
718,0.016142386943101883
719,0.007471936754882336
720,0.1142607182264328
721,0.21492481231689453
722,0.02586735412478447
723,0.017668306827545166
724,0.006698115263134241
725,0.005828681401908398
726,0.08005871623754501
727,0.06952288001775742
728,0.007965633645653725
729,0.011637572199106216
730,0.006977017968893051
731,0.028805643320083618
732,0.010220779106020927
733,0.07486840337514877
734,0.013930974528193474
735,0.017520027235150337
736,0.04692049324512482
737,0.020075174048542976
738,0.12270700186491013
739,0.12125780433416367
740,0.10362644493579865
741,0.008727636188268661
742,0.017771456390619278
743,0.007762898225337267
744,0.08205249160528183
745,0.16500556468963623
746,0.05103664472699165
747,0.001539404969662428
748,0.010096637532114983
749,0.10490751266479492
750,0.05276542901992798
751,0.19442768394947052
752,0.02460695244371891
753,0.04182743653655052
754,0.016872338950634003
755,0.1689441055059433
756,0.01888781413435936
757,0.01832917146384716
758,0.06250512599945068
759,0.10013644397258759
760,0.07361948490142822
761,0.1363859325647354
762,0.03661748021841049
763,0.040692564100027084
764,0.048503901809453964
765,0.019750380888581276
766,0.10809757560491562
767,0.021110953763127327
768,0.008752137422561646
769,0.002747892402112484
770,0.015322461724281311
771,0.032186027616262436
772,0.021186506375670433
773,0.03953897953033447
774,0.07035621255636215
775,0.005038006231188774
776,0.10528316348791122
777,0.08048337697982788
778,0.03719291463494301
779,0.21332593262195587
780,0.11509055644273758
781,0.08167970180511475
782,0.010229122824966908
783,0.007419873028993607
784,0.02395426295697689
785,0.14956818521022797
786,0.0050415280275046825
787,0.003908092621713877
788,0.09284047782421112
789,0.18064171075820923
790,0.001127234660089016
791,0.038807064294815063
792,0.031156891956925392
793,0.004403579980134964
794,0.11376234889030457
795,0.04419584572315216
796,0.03947533294558525
797,0.01800154522061348
798,0.021998262032866478
799,0.10070963948965073
800,0.026850903406739235
801,0.039200764149427414
802,0.22556841373443604
803,0.2885857820510864
804,0.06108928099274635
805,0.009033494628965855
806,0.4117105007171631
807,0.031566597521305084
808,0.009609134867787361
809,0.015283186919987202
810,0.026560356840491295
811,0.01841919496655464
812,0.11384092271327972
813,0.021664652973413467
814,0.00933467410504818
815,0.036197174340486526
816,0.07443825900554657
817,0.016915936022996902
818,0.007016806863248348
819,0.038733743131160736
820,0.0074514965526759624
821,0.019287826493382454
822,0.09302966296672821
823,0.005054508801549673
824,0.031143220141530037
825,0.10296464711427689
826,0.012755637988448143
827,0.031546734273433685
828,0.007711255457252264
829,0.011996488086879253
830,0.034700460731983185
831,0.0028344953898340464
832,0.07520929723978043
833,0.018786905333399773
834,0.08351325988769531
835,0.011797861196100712
836,0.1674935221672058
837,0.014076611027121544
838,0.053546495735645294
839,0.10744506865739822
840,0.005283030215650797
841,0.23346522450447083
842,0.028932634741067886
843,0.07271578162908554
844,0.08612573146820068
845,0.021098053082823753
846,0.014662820845842361
847,0.005153649486601353
848,0.05877776816487312
849,0.06903070956468582
850,0.0056195673532783985
851,0.06204397976398468
852,0.6801653504371643
853,0.01064329780638218
854,0.015914641320705414
855,0.060570742934942245
856,0.00611571641638875
857,0.12646552920341492
858,0.1620648205280304
859,0.2375449389219284
860,0.06271003931760788
861,0.005328054074198008
862,0.004116901196539402
863,0.055203139781951904
864,0.20644551515579224
865,0.017274724319577217
866,0.005048131570219994
867,0.005571612622588873
868,0.004264798481017351
869,0.04067268967628479
870,0.05596952885389328
871,0.2411099374294281
872,0.00433832872658968
873,0.008210652507841587
874,0.008054212667047977
875,0.006313371006399393
876,0.03975846990942955
877,0.009148159064352512
878,0.03745149075984955
879,0.06765840947628021
880,0.12967799603939056
881,0.05689973756670952
882,0.0066099329851567745
883,0.021603593602776527
884,0.009281293489038944
885,0.01292522344738245
886,0.008849475532770157
887,0.055945660918951035
888,0.06810113042593002
889,0.089635469019413
890,0.08342964947223663
891,0.2799530625343323
892,0.039268482476472855
893,0.09412381798028946
894,0.21785902976989746
895,0.06038222461938858
896,0.021213006228208542
897,0.06796542555093765
898,0.0061410716734826565
899,0.001088519231416285
900,0.0009859936544671655
901,0.013860207051038742
902,0.06139891967177391
903,0.051186539232730865
904,0.04196322709321976
905,0.06652095168828964
906,0.14252923429012299
907,0.10780578851699829
908,0.052245788276195526
909,0.03182610869407654
910,0.03913770243525505
911,0.1242833063006401
912,0.02106882445514202
913,0.022755829617381096
914,0.024570725858211517
915,0.02966471202671528
916,0.2201709896326065
917,0.0210671816021204
918,0.2492840588092804
919,0.031524717807769775
920,0.03378814458847046
921,0.02414786070585251
922,0.004946734756231308
923,0.001985248178243637
924,0.004166752565652132
925,0.06514762341976166
926,0.1580292284488678
927,0.026918454095721245
928,0.20621299743652344
929,0.003333468921482563
930,0.018040310591459274
931,0.14715927839279175
932,0.17202502489089966
933,0.01825961470603943
934,0.43672069907188416
935,0.08642622083425522
936,0.010946951806545258
937,0.014344114810228348
938,0.03520791232585907
939,0.11382249742746353
940,0.05497577786445618
941,0.04304598271846771
942,0.00167265220079571
943,0.01203695498406887
944,0.011572927236557007
945,0.07687247544527054
946,0.10412797331809998
947,0.0011867372086271644
948,0.01658056117594242
949,0.04967388138175011
950,0.14935311675071716
951,0.20953892171382904
952,0.017007585614919662
953,0.0011760449269786477
954,0.009393858723342419
955,0.015538111329078674
956,0.021117961034178734
957,0.17416232824325562
958,0.43504706025123596
959,0.0050644101575016975
960,0.004036879166960716
961,0.024449769407510757
962,0.002488671336323023
963,0.11484500020742416
964,0.1520795077085495
965,0.006196222268044949
966,0.11214514821767807
967,0.04294195771217346
968,0.028215833008289337
969,0.1427123099565506
970,0.005220229737460613
971,0.00755163561552763
972,0.38630667328834534
973,0.02151937410235405
974,0.18449339270591736
975,0.0418466255068779
976,0.4274411201477051
977,0.01853363588452339
978,0.005276776850223541
979,0.038182616233825684
980,0.020534083247184753
981,0.01907525025308132
982,0.037667810916900635
983,0.11936800926923752
984,0.04719053581357002
985,0.07580175250768661
986,0.0034035344142466784
987,0.008148837834596634
988,0.015504906885325909
989,0.3074100911617279
990,0.0022721404675394297
991,0.1435815542936325
992,0.09261979162693024
993,0.01312325894832611
994,0.03405114263296127
995,0.041985075920820236
996,0.03730222210288048
997,0.02068858966231346
998,0.25977498292922974
999,0.13763108849525452
1000,0.005274484865367413
1001,0.0042519536800682545
1002,0.0022116978652775288
1003,0.0287075974047184
1004,0.04938405007123947
1005,0.11741175502538681
1006,0.005412326194345951
1007,0.002789802849292755
1008,0.005213951226323843
1009,0.2797819674015045
1010,0.03134337440133095
1011,0.07168016582727432
1012,0.011839701794087887
1013,0.0004851121047977358
1014,0.12321886420249939
1015,0.008016016334295273
1016,0.01778482086956501
1017,0.003125533228740096
1018,0.018347090110182762
1019,0.006917029153555632
1020,0.07424472272396088
1021,0.0060948519967496395
1022,0.03036225028336048
1023,0.02547927014529705
1024,0.41697102785110474
1025,0.04571951553225517
1026,0.09156040102243423
1027,0.031597670167684555
1028,0.0875108391046524
1029,0.027530008926987648
1030,0.20786085724830627
1031,0.013304417952895164
1032,0.007809778675436974
1033,0.021503224968910217
1034,0.02014348842203617
1035,0.019254643470048904
1036,0.05945061147212982
1037,0.08092810958623886
1038,0.01644817553460598
1039,0.013977584429085255
1040,0.0896550863981247
1041,0.021862946450710297
1042,0.022632069885730743
1043,0.011958163231611252
1044,0.010318302549421787
1045,0.01752171851694584
1046,0.6378734707832336
1047,0.006437227129936218
1048,0.005012317094951868
1049,0.01929560676217079
1050,0.012387996539473534
1051,0.3217669427394867
1052,0.1743820160627365
1053,0.06671257317066193
1054,0.03919466584920883
1055,0.2040335237979889
1056,0.01619970239698887
1057,0.00960303284227848
1058,0.024280333891510963
1059,0.11133689433336258
1060,0.03012366220355034
1061,0.08011845499277115
1062,0.37335044145584106
1063,0.007665247190743685
1064,0.018193673342466354
1065,0.021643035113811493
1066,0.03358183801174164
1067,0.02820383571088314
1068,0.005506580695509911
1069,0.07160143554210663
1070,0.08129613101482391
1071,0.003683585673570633
1072,0.02138449437916279
1073,0.044384509325027466
1074,0.012307735159993172
1075,0.017533419653773308
1076,0.046110961586236954
1077,0.22296655178070068
1078,0.0144177982583642
1079,0.20643562078475952
1080,0.01791404001414776
1081,0.004479338880628347
1082,0.017414020374417305
1083,0.01304987445473671
1084,0.260507196187973
1085,0.013292843475937843
1086,0.03308981657028198
1087,0.04499179869890213
1088,0.007438205648213625
1089,0.5812730193138123
1090,0.008332991972565651
1091,0.009666992351412773
1092,0.05425994470715523
1093,0.01019254606217146
1094,0.015439406037330627
1095,0.23001311719417572
1096,0.2003246545791626
1097,0.03483966365456581
1098,0.002498867455869913
1099,0.05825044959783554
1100,0.026065580546855927
1101,0.022386258468031883
1102,0.01013975404202938
1103,0.010277173481881618
1104,0.0318283885717392
1105,0.5154050588607788
1106,0.04322053864598274
1107,0.0024098835419863462
1108,0.22111302614212036
1109,0.01927897520363331
1110,0.016009634360671043
1111,0.005186574999243021
1112,0.015824873000383377
1113,0.0196663998067379
1114,0.05456380546092987
1115,0.016842924058437347
1116,0.007790850941091776
1117,0.0016558903735131025
1118,0.08977126330137253
1119,0.06950155645608902
1120,0.008228669874370098
1121,0.08114702999591827
1122,0.02592492289841175
1123,0.010955138131976128
1124,0.016198880970478058
1125,0.02292751707136631
1126,0.013650401495397091
1127,0.005825281608849764
1128,0.09023503214120865
1129,0.023193255066871643
1130,0.00878902804106474
1131,0.0031081263441592455
1132,0.0020359938498586416
1133,0.00173107476439327
1134,0.03864316642284393
1135,0.050618089735507965
1136,0.05182113125920296
1137,0.008550052531063557
1138,0.24965333938598633
1139,0.12311498820781708
1140,0.13269579410552979
1141,0.14349837601184845
1142,0.033737339079380035
1143,0.016372740268707275
1144,0.0008119236445054412
1145,0.011632708832621574
1146,0.031095076352357864
1147,0.027542719617486
1148,0.10733707249164581
1149,0.05709083750844002
1150,0.0020026937127113342
1151,0.02893383614718914
1152,0.026676330715417862
1153,0.02092837169766426
1154,0.11894228309392929
1155,0.058881744742393494
1156,0.028578171506524086
1157,0.011027878150343895
1158,0.2200171947479248
1159,0.043095625936985016
1160,0.1880103349685669
1161,0.2704184353351593
1162,0.06720083206892014
1163,0.008081505075097084
1164,0.02354561537504196
1165,0.05443061143159866
1166,0.034513361752033234
1167,0.00034104104270227253
1168,0.005390929989516735
1169,0.11648678034543991
1170,0.2934846878051758
1171,0.17958641052246094
1172,0.04520123451948166
1173,0.10703062266111374
1174,0.01926923170685768
1175,0.006873519625514746
1176,0.006591807585209608
1177,0.19748510420322418
1178,0.09525233507156372
1179,0.016725488007068634
1180,0.3962385952472687
1181,0.01919182576239109
1182,0.04834955185651779
1183,0.007264029234647751
1184,0.2206641286611557
1185,0.01841581240296364
1186,0.007630127016454935
1187,0.06566538661718369
1188,0.013730311766266823
1189,0.006138153374195099
1190,0.008240746334195137
1191,0.022419283166527748
1192,0.038726139813661575
1193,0.006379673723131418
1194,0.024551965296268463
1195,0.09305717796087265
1196,0.015175915323197842
1197,0.06996194273233414
1198,0.009062176570296288
1199,0.10008528083562851
1200,0.02976934239268303
1201,0.008445910178124905
1202,0.01878763549029827
1203,0.016086827963590622
1204,0.04778037220239639
1205,0.007502879481762648
1206,0.03309595584869385
1207,0.06294237077236176
1208,0.027496881783008575
1209,0.004910021089017391
1210,0.011918851174414158
1211,0.1293202042579651
1212,0.11286415904760361
1213,0.050893284380435944
1214,0.14596466720104218
1215,0.0034840779844671488
1216,0.012569835409522057
1217,0.022086521610617638
1218,0.0883609801530838
1219,0.04966764524579048
1220,0.001534122508019209
1221,0.0021067115012556314
1222,0.10604674369096756
1223,0.011176961474120617
1224,0.25282907485961914
1225,0.13879336416721344
1226,0.033065445721149445
1227,0.1477908045053482
1228,0.028446422889828682
1229,0.01985706202685833
1230,0.1779867559671402
1231,0.009891164489090443
1232,0.0005853424081578851
1233,0.00887977797538042
1234,0.1649922877550125
1235,0.019425155594944954
1236,0.012258942238986492
1237,0.0033279573544859886
1238,0.01964383013546467
1239,0.02487243339419365
1240,0.00737181818112731
1241,0.06105558201670647
1242,0.007171498611569405
1243,0.00956114660948515
1244,0.07680947333574295
